county_fips,county_code,county_name,year,temp_avg,precip_total,state_name,state_abbr,state_fips,county_name_fema,county_fips_3,county_fips_raw,risk_value,risk_score,risk_rating,eal_value_total,eal_score,eal_rating,sovi_score,sovi_rating,resl_score,resl_rating,drought_risk_value,drought_risk_score,drought_risk_rating,inland_flood_risk_value,inland_flood_risk_score,inland_flood_risk_rating,wildfire_risk_value,wildfire_risk_score,wildfire_risk_rating,heatwave_risk_value,heatwave_risk_score,heatwave_risk_rating,winter_weather_risk_value,winter_weather_risk_score,winter_weather_risk_rating,nri_version,state_name_census,county_name_census,pop_total,npopchg,net_mig_census,pop_growth_rate,inflow_returns,inflow_exemptions,outflow_returns,outflow_exemptions,net_migration_returns,net_migration_exemptions
27021,MN-021,Cass County,2020,40.541666666666664,345.02,Minnesota,MN,27,Cass,21,27021,18425793.07479682,53.53053435114504,Relatively Low,13921132.756418137,47.988861386138616,Very Low,73.05979644,Relatively High,79.03944020356234,Relatively High,117064.35908087286,46.24681933842239,Relatively Low,10391097.38083755,63.167938931297705,Relatively Low,109741.20095269056,63.19974554707379,Very Low,414930.77578977135,51.28452151573539,Relatively Low,198479.95850571332,78.23042647994907,Relatively Moderate,December 2025,Minnesota,Cass County,30152,75,110,,,,,,,
27021,MN-021,Cass County,2021,42.375,271.77,Minnesota,MN,27,Cass,21,27021,18425793.07479682,53.53053435114504,Relatively Low,13921132.756418137,47.988861386138616,Very Low,73.05979644,Relatively High,79.03944020356234,Relatively High,117064.35908087286,46.24681933842239,Relatively Low,10391097.38083755,63.167938931297705,Relatively Low,109741.20095269056,63.19974554707379,Very Low,414930.77578977135,51.28452151573539,Relatively Low,198479.95850571332,78.23042647994907,Relatively Moderate,December 2025,Minnesota,Cass County,30660,508,664,1.6847970283894842,,,,,,
27021,MN-021,Cass County,2022,40.09166666666667,324.33,Minnesota,MN,27,Cass,21,27021,18425793.07479682,53.53053435114504,Relatively Low,13921132.756418137,47.988861386138616,Very Low,73.05979644,Relatively High,79.03944020356234,Relatively High,117064.35908087286,46.24681933842239,Relatively Low,10391097.38083755,63.167938931297705,Relatively Low,109741.20095269056,63.19974554707379,Very Low,414930.77578977135,51.28452151573539,Relatively Low,198479.95850571332,78.23042647994907,Relatively Moderate,December 2025,Minnesota,Cass County,31246,586,720,1.9112850619700028,,,,,,
27021,MN-021,Cass County,2023,41.25,286.62,Minnesota,MN,27,Cass,21,27021,18425793.07479682,53.53053435114504,Relatively Low,13921132.756418137,47.988861386138616,Very Low,73.05979644,Relatively High,79.03944020356234,Relatively High,117064.35908087286,46.24681933842239,Relatively Low,10391097.38083755,63.167938931297705,Relatively Low,109741.20095269056,63.19974554707379,Very Low,414930.77578977135,51.28452151573539,Relatively Low,198479.95850571332,78.23042647994907,Relatively Moderate,December 2025,Minnesota,Cass County,31344,98,262,0.3136401459386873,16606.0,32316.0,16683.0,32102.0,-77.0,214.0
27023,MN-023,Chippewa County,2020,44.333333333333336,335.58,Minnesota,MN,27,Chippewa,23,27023,12161211.069769436,36.99109414758271,Very Low,10206394.33528596,35.73638613861386,Very Low,61.00508906,Relatively High,95.83333333333334,Very High,342385.46529567445,62.43638676844784,Relatively Low,6225321.244004872,46.342239185750635,Relatively Low,19578.149217636743,34.66921119592875,Very Low,995782.7860464863,71.06615285806038,Relatively Low,163056.10779327952,73.83831954169318,Relatively Moderate,December 2025,Minnesota,Chippewa County,12606,3,-2,,,,,,,
27023,MN-023,Chippewa County,2021,46.475,291.72,Minnesota,MN,27,Chippewa,23,27023,12161211.069769436,36.99109414758271,Very Low,10206394.33528596,35.73638613861386,Very Low,61.00508906,Relatively High,95.83333333333334,Very High,342385.46529567445,62.43638676844784,Relatively Low,6225321.244004872,46.342239185750635,Relatively Low,19578.149217636743,34.66921119592875,Very Low,995782.7860464863,71.06615285806038,Relatively Low,163056.10779327952,73.83831954169318,Relatively Moderate,December 2025,Minnesota,Chippewa County,12376,-230,-178,-1.8245280025384725,,,,,,
27023,MN-023,Chippewa County,2022,44.75833333333333,326.99,Minnesota,MN,27,Chippewa,23,27023,12161211.069769436,36.99109414758271,Very Low,10206394.33528596,35.73638613861386,Very Low,61.00508906,Relatively High,95.83333333333334,Very High,342385.46529567445,62.43638676844784,Relatively Low,6225321.244004872,46.342239185750635,Relatively Low,19578.149217636743,34.66921119592875,Very Low,995782.7860464863,71.06615285806038,Relatively Low,163056.10779327952,73.83831954169318,Relatively Moderate,December 2025,Minnesota,Chippewa County,12358,-18,-22,-0.1454427925016155,,,,,,
27023,MN-023,Chippewa County,2023,44.05833333333334,279.13,Minnesota,MN,27,Chippewa,23,27023,12161211.069769436,36.99109414758271,Very Low,10206394.33528596,35.73638613861386,Very Low,61.00508906,Relatively High,95.83333333333334,Very High,342385.46529567445,62.43638676844784,Relatively Low,6225321.244004872,46.342239185750635,Relatively Low,19578.149217636743,34.66921119592875,Very Low,995782.7860464863,71.06615285806038,Relatively Low,163056.10779327952,73.83831954169318,Relatively Moderate,December 2025,Minnesota,Chippewa County,12313,-45,-45,-0.3641365916814965,5826.0,11780.0,6190.0,12187.0,-364.0,-407.0
27025,MN-025,Chisago County,2020,43.76666666666667,396.93,Minnesota,MN,27,Chisago,25,27025,14689921.037015004,44.529262086513995,Relatively Low,22692870.340103325,64.78960396039604,Relatively Low,10.62340967,Very Low,88.35877862595419,Very High,43480.99553279324,35.20992366412214,Relatively Low,8201943.333133789,55.6615776081425,Relatively Low,128804.93661626588,65.45801526717557,Relatively Low,230845.57617821265,39.14579319203597,Relatively Low,53116.19181538626,42.838956078930615,Relatively Low,December 2025,Minnesota,Chisago County,56723,99,25,,,,,,,
27025,MN-025,Chisago County,2021,44.88333333333333,296.03,Minnesota,MN,27,Chisago,25,27025,14689921.037015004,44.529262086513995,Relatively Low,22692870.340103325,64.78960396039604,Relatively Low,10.62340967,Very Low,88.35877862595419,Very High,43480.99553279324,35.20992366412214,Relatively Low,8201943.333133789,55.6615776081425,Relatively Low,128804.93661626588,65.45801526717557,Relatively Low,230845.57617821265,39.14579319203597,Relatively Low,53116.19181538626,42.838956078930615,Relatively Low,December 2025,Minnesota,Chisago County,57577,854,786,1.505562117659509,,,,,,
27025,MN-025,Chisago County,2022,43.55,306.36,Minnesota,MN,27,Chisago,25,27025,14689921.037015004,44.529262086513995,Relatively Low,22692870.340103325,64.78960396039604,Relatively Low,10.62340967,Very Low,88.35877862595419,Very High,43480.99553279324,35.20992366412214,Relatively Low,8201943.333133789,55.6615776081425,Relatively Low,128804.93661626588,65.45801526717557,Relatively Low,230845.57617821265,39.14579319203597,Relatively Low,53116.19181538626,42.838956078930615,Relatively Low,December 2025,Minnesota,Chisago County,57998,421,411,0.7311947479028191,,,,,,
27025,MN-025,Chisago County,2023,44.46666666666667,343.44,Minnesota,MN,27,Chisago,25,27025,14689921.037015004,44.529262086513995,Relatively Low,22692870.340103325,64.78960396039604,Relatively Low,10.62340967,Very Low,88.35877862595419,Very High,43480.99553279324,35.20992366412214,Relatively Low,8201943.333133789,55.6615776081425,Relatively Low,128804.93661626588,65.45801526717557,Relatively Low,230845.57617821265,39.14579319203597,Relatively Low,53116.19181538626,42.838956078930615,Relatively Low,December 2025,Minnesota,Chisago County,58647,649,551,1.1190041035897824,31206.0,61787.0,30937.0,60594.0,269.0,1193.0
27027,MN-027,Clay County,2020,40.80833333333333,330.26,Minnesota,MN,27,Clay,27,27027,33872497.62843609,73.66412213740458,Relatively Low,41975210.56526909,80.81683168316832,Relatively Low,12.75445293,Very Low,74.6501272264631,Relatively High,145402.26593909113,49.395674300254456,Relatively Low,22807489.057874855,82.44274809160305,Relatively Moderate,132774.81405833687,65.96692111959288,Relatively Low,223975.89729180117,38.72832369942197,Very Low,813525.6155684891,95.79885423297264,Relatively High,December 2025,Minnesota,Clay County,65358,40,-43,,,,,,,
27027,MN-027,Clay County,2021,43.541666666666664,227.2,Minnesota,MN,27,Clay,27,27027,33872497.62843609,73.66412213740458,Relatively Low,41975210.56526909,80.81683168316832,Relatively Low,12.75445293,Very Low,74.6501272264631,Relatively High,145402.26593909113,49.395674300254456,Relatively Low,22807489.057874855,82.44274809160305,Relatively Moderate,132774.81405833687,65.96692111959288,Relatively Low,223975.89729180117,38.72832369942197,Very Low,813525.6155684891,95.79885423297264,Relatively High,December 2025,Minnesota,Clay County,65675,317,11,0.4850209614737366,,,,,,
27027,MN-027,Clay County,2022,41.31666666666667,292.07,Minnesota,MN,27,Clay,27,27027,33872497.62843609,73.66412213740458,Relatively Low,41975210.56526909,80.81683168316832,Relatively Low,12.75445293,Very Low,74.6501272264631,Relatively High,145402.26593909113,49.395674300254456,Relatively Low,22807489.057874855,82.44274809160305,Relatively Moderate,132774.81405833687,65.96692111959288,Relatively Low,223975.89729180117,38.72832369942197,Very Low,813525.6155684891,95.79885423297264,Relatively High,December 2025,Minnesota,Clay County,66133,458,244,0.6973734297677892,,,,,,
27027,MN-027,Clay County,2023,40.88333333333333,250.69,Minnesota,MN,27,Clay,27,27027,33872497.62843609,73.66412213740458,Relatively Low,41975210.56526909,80.81683168316832,Relatively Low,12.75445293,Very Low,74.6501272264631,Relatively High,145402.26593909113,49.395674300254456,Relatively Low,22807489.057874855,82.44274809160305,Relatively Moderate,132774.81405833687,65.96692111959288,Relatively Low,223975.89729180117,38.72832369942197,Very Low,813525.6155684891,95.79885423297264,Relatively High,December 2025,Minnesota,Clay County,66581,448,232,0.677422769267988,32600.0,65252.0,32323.0,64975.0,277.0,277.0
27029,MN-029,Clearwater County,2020,38.3,326.56,Minnesota,MN,27,Clearwater,29,27029,3008211.5268887896,4.166666666666666,Very Low,3070255.185339277,5.25990099009901,Very Low,30.12086514,Relatively Low,49.204834605597966,Relatively Moderate,296563.0976452186,60.24173027989822,Relatively Low,1495549.3838016435,10.941475826972011,Very Low,128931.86541048504,65.52162849872774,Relatively Low,25933.111402814055,12.13872832369942,Very Low,67699.20901559596,50.4774029280713,Relatively Low,December 2025,Minnesota,Clearwater County,8565,50,41,,,,,,,
27029,MN-029,Clearwater County,2021,40.916666666666664,232.65,Minnesota,MN,27,Clearwater,29,27029,3008211.5268887896,4.166666666666666,Very Low,3070255.185339277,5.25990099009901,Very Low,30.12086514,Relatively Low,49.204834605597966,Relatively Moderate,296563.0976452186,60.24173027989822,Relatively Low,1495549.3838016435,10.941475826972011,Very Low,128931.86541048504,65.52162849872774,Relatively Low,25933.111402814055,12.13872832369942,Very Low,67699.20901559596,50.4774029280713,Relatively Low,December 2025,Minnesota,Clearwater County,8572,7,19,0.0817279626386557,,,,,,
27029,MN-029,Clearwater County,2022,38.71666666666667,297.85,Minnesota,MN,27,Clearwater,29,27029,3008211.5268887896,4.166666666666666,Very Low,3070255.185339277,5.25990099009901,Very Low,30.12086514,Relatively Low,49.204834605597966,Relatively Moderate,296563.0976452186,60.24173027989822,Relatively Low,1495549.3838016435,10.941475826972011,Very Low,128931.86541048504,65.52162849872774,Relatively Low,25933.111402814055,12.13872832369942,Very Low,67699.20901559596,50.4774029280713,Relatively Low,December 2025,Minnesota,Clearwater County,8638,66,95,0.7699486700886604,,,,,,
27029,MN-029,Clearwater County,2023,39.50833333333333,259.7,Minnesota,MN,27,Clearwater,29,27029,3008211.5268887896,4.166666666666666,Very Low,3070255.185339277,5.25990099009901,Very Low,30.12086514,Relatively Low,49.204834605597966,Relatively Moderate,296563.0976452186,60.24173027989822,Relatively Low,1495549.3838016435,10.941475826972011,Very Low,128931.86541048504,65.52162849872774,Relatively Low,25933.111402814055,12.13872832369942,Very Low,67699.20901559596,50.4774029280713,Relatively Low,December 2025,Minnesota,Clearwater County,8698,60,44,0.6946052326927576,3989.0,8323.0,4061.0,8254.0,-72.0,69.0
27031,MN-031,Cook County,2020,36.5,361.46,Minnesota,MN,27,Cook,31,27031,5363421.474097627,11.227735368956743,Very Low,4460149.091738797,10.767326732673268,Very Low,63.48600509,Relatively High,98.1234096692112,Very High,6803.467831687996,22.137404580152673,Very Low,2534915.5521900305,19.84732824427481,Very Low,412299.6822740614,79.58015267175573,Relatively Low,13069.152826709864,8.188824662813103,Very Low,73256.56357194105,52.641629535327816,Relatively Low,December 2025,Minnesota,Cook County,5598,-4,2,,,,,,,
27031,MN-031,Cook County,2021,38.25833333333333,288.31,Minnesota,MN,27,Cook,31,27031,5363421.474097627,11.227735368956743,Very Low,4460149.091738797,10.767326732673268,Very Low,63.48600509,Relatively High,98.1234096692112,Very High,6803.467831687996,22.137404580152673,Very Low,2534915.5521900305,19.84732824427481,Very Low,412299.6822740614,79.58015267175573,Relatively Low,13069.152826709864,8.188824662813103,Very Low,73256.56357194105,52.641629535327816,Relatively Low,December 2025,Minnesota,Cook County,5626,28,54,0.5001786352268667,,,,,,
27031,MN-031,Cook County,2022,36.2,413.68,Minnesota,MN,27,Cook,31,27031,5363421.474097627,11.227735368956743,Very Low,4460149.091738797,10.767326732673268,Very Low,63.48600509,Relatively High,98.1234096692112,Very High,6803.467831687996,22.137404580152673,Very Low,2534915.5521900305,19.84732824427481,Very Low,412299.6822740614,79.58015267175573,Relatively Low,13069.152826709864,8.188824662813103,Very Low,73256.56357194105,52.641629535327816,Relatively Low,December 2025,Minnesota,Cook County,5718,92,106,1.6352648418058946,,,,,,
27031,MN-031,Cook County,2023,37.06666666666667,404.07,Minnesota,MN,27,Cook,31,27031,5363421.474097627,11.227735368956743,Very Low,4460149.091738797,10.767326732673268,Very Low,63.48600509,Relatively High,98.1234096692112,Very High,6803.467831687996,22.137404580152673,Very Low,2534915.5521900305,19.84732824427481,Very Low,412299.6822740614,79.58015267175573,Relatively Low,13069.152826709864,8.188824662813103,Very Low,73256.56357194105,52.641629535327816,Relatively Low,December 2025,Minnesota,Cook County,5620,-98,-80,-1.7138859741168244,3456.0,5765.0,3527.0,5894.0,-71.0,-129.0
27033,MN-033,Cottonwood County,2020,45.21666666666667,401.96,Minnesota,MN,27,Cottonwood,33,27033,9575039.759439874,27.70356234096692,Very Low,8717677.349881917,29.641089108910887,Very Low,46.91475827,Relatively Moderate,72.51908396946563,Relatively High,434236.0299479597,66.34860050890585,Relatively Moderate,3767616.3320264625,30.916030534351147,Very Low,17605.42852812849,32.56997455470738,Very Low,332945.07611346245,46.78869621066153,Relatively Low,200373.13322976464,78.35773392743477,Relatively Moderate,December 2025,Minnesota,Cottonwood County,11517,3,7,,,,,,,
27033,MN-033,Cottonwood County,2021,47.0,287.3,Minnesota,MN,27,Cottonwood,33,27033,9575039.759439874,27.70356234096692,Very Low,8717677.349881917,29.641089108910887,Very Low,46.91475827,Relatively Moderate,72.51908396946563,Relatively High,434236.0299479597,66.34860050890585,Relatively Moderate,3767616.3320264625,30.916030534351147,Very Low,17605.42852812849,32.56997455470738,Very Low,332945.07611346245,46.78869621066153,Relatively Low,200373.13322976464,78.35773392743477,Relatively Moderate,December 2025,Minnesota,Cottonwood County,11592,75,106,0.6512112529304614,,,,,,
27033,MN-033,Cottonwood County,2022,46.15,306.38,Minnesota,MN,27,Cottonwood,33,27033,9575039.759439874,27.70356234096692,Very Low,8717677.349881917,29.641089108910887,Very Low,46.91475827,Relatively Moderate,72.51908396946563,Relatively High,434236.0299479597,66.34860050890585,Relatively Moderate,3767616.3320264625,30.916030534351147,Very Low,17605.42852812849,32.56997455470738,Very Low,332945.07611346245,46.78869621066153,Relatively Low,200373.13322976464,78.35773392743477,Relatively Moderate,December 2025,Minnesota,Cottonwood County,11409,-183,-183,-1.5786749482401663,,,,,,
27033,MN-033,Cottonwood County,2023,45.38333333333333,305.5,Minnesota,MN,27,Cottonwood,33,27033,9575039.759439874,27.70356234096692,Very Low,8717677.349881917,29.641089108910887,Very Low,46.91475827,Relatively Moderate,72.51908396946563,Relatively High,434236.0299479597,66.34860050890585,Relatively Moderate,3767616.3320264625,30.916030534351147,Very Low,17605.42852812849,32.56997455470738,Very Low,332945.07611346245,46.78869621066153,Relatively Low,200373.13322976464,78.35773392743477,Relatively Moderate,December 2025,Minnesota,Cottonwood County,11427,18,13,0.1577701814357013,5989.0,11900.0,6036.0,11799.0,-47.0,101.0
27035,MN-035,Crow Wing County,2020,41.74166666666667,380.28,Minnesota,MN,27,Crow Wing,35,27035,39399839.50804049,77.54452926208651,Relatively Low,39475318.40903044,79.39356435643565,Relatively Low,35.52798982,Relatively Low,97.4236641221374,Very High,88657.04812292906,42.55725190839695,Relatively Low,25532544.872488648,84.19211195928753,Relatively Moderate,301967.0710122458,76.14503816793892,Relatively Low,529851.8582349959,56.77585099550418,Relatively Low,90596.81839114056,58.68873329089752,Relatively Low,December 2025,Minnesota,Crow Wing County,66284,163,156,,,,,,,
27035,MN-035,Crow Wing County,2021,43.325,282.90999999999997,Minnesota,MN,27,Crow Wing,35,27035,39399839.50804049,77.54452926208651,Relatively Low,39475318.40903044,79.39356435643565,Relatively Low,35.52798982,Relatively Low,97.4236641221374,Very High,88657.04812292906,42.55725190839695,Relatively Low,25532544.872488648,84.19211195928753,Relatively Moderate,301967.0710122458,76.14503816793892,Relatively Low,529851.8582349959,56.77585099550418,Relatively Low,90596.81839114056,58.68873329089752,Relatively Low,December 2025,Minnesota,Crow Wing County,67380,1096,1274,1.6534910385613388,,,,,,
27035,MN-035,Crow Wing County,2022,41.391666666666666,344.46,Minnesota,MN,27,Crow Wing,35,27035,39399839.50804049,77.54452926208651,Relatively Low,39475318.40903044,79.39356435643565,Relatively Low,35.52798982,Relatively Low,97.4236641221374,Very High,88657.04812292906,42.55725190839695,Relatively Low,25532544.872488648,84.19211195928753,Relatively Moderate,301967.0710122458,76.14503816793892,Relatively Low,529851.8582349959,56.77585099550418,Relatively Low,90596.81839114056,58.68873329089752,Relatively Low,December 2025,Minnesota,Crow Wing County,67877,497,733,0.7376075986939679,,,,,,
27035,MN-035,Crow Wing County,2023,42.233333333333334,325.89,Minnesota,MN,27,Crow Wing,35,27035,39399839.50804049,77.54452926208651,Relatively Low,39475318.40903044,79.39356435643565,Relatively Low,35.52798982,Relatively Low,97.4236641221374,Very High,88657.04812292906,42.55725190839695,Relatively Low,25532544.872488648,84.19211195928753,Relatively Moderate,301967.0710122458,76.14503816793892,Relatively Low,529851.8582349959,56.77585099550418,Relatively Low,90596.81839114056,58.68873329089752,Relatively Low,December 2025,Minnesota,Crow Wing County,68339,462,556,0.6806429276485337,35905.0,68443.0,35282.0,66588.0,623.0,1855.0
27037,MN-037,Dakota County,2020,45.525,437.72,Minnesota,MN,27,Dakota,37,27037,83888865.27910288,89.50381679389314,Relatively Moderate,133716594.940857,93.2858910891089,Relatively Moderate,10.62340967,Very Low,92.52544529262089,Very High,31241.32269227414,31.456743002544528,Relatively Low,35528152.18860472,88.70865139949109,Relatively Moderate,26350.259822319847,39.56743002544529,Very Low,2073525.796495105,84.58574181117534,Relatively Moderate,483937.93961923744,91.88415022278804,Relatively High,December 2025,Minnesota,Dakota County,440419,533,11,,,,,,,
27037,MN-037,Dakota County,2021,47.03333333333333,309.96,Minnesota,MN,27,Dakota,37,27037,83888865.27910288,89.50381679389314,Relatively Moderate,133716594.940857,93.2858910891089,Relatively Moderate,10.62340967,Very Low,92.52544529262089,Very High,31241.32269227414,31.456743002544528,Relatively Low,35528152.18860472,88.70865139949109,Relatively Moderate,26350.259822319847,39.56743002544529,Very Low,2073525.796495105,84.58574181117534,Relatively Moderate,483937.93961923744,91.88415022278804,Relatively High,December 2025,Minnesota,Dakota County,442829,2410,368,0.5472061832028086,,,,,,
27037,MN-037,Dakota County,2022,45.8,281.57,Minnesota,MN,27,Dakota,37,27037,83888865.27910288,89.50381679389314,Relatively Moderate,133716594.940857,93.2858910891089,Relatively Moderate,10.62340967,Very Low,92.52544529262089,Very High,31241.32269227414,31.456743002544528,Relatively Low,35528152.18860472,88.70865139949109,Relatively Moderate,26350.259822319847,39.56743002544529,Very Low,2073525.796495105,84.58574181117534,Relatively Moderate,483937.93961923744,91.88415022278804,Relatively High,December 2025,Minnesota,Dakota County,444023,1194,-542,0.2696300377798222,,,,,,
27037,MN-037,Dakota County,2023,46.3,303.78,Minnesota,MN,27,Dakota,37,27037,83888865.27910288,89.50381679389314,Relatively Moderate,133716594.940857,93.2858910891089,Relatively Moderate,10.62340967,Very Low,92.52544529262089,Very High,31241.32269227414,31.456743002544528,Relatively Low,35528152.18860472,88.70865139949109,Relatively Moderate,26350.259822319847,39.56743002544529,Very Low,2073525.796495105,84.58574181117534,Relatively Moderate,483937.93961923744,91.88415022278804,Relatively High,December 2025,Minnesota,Dakota County,448612,4589,3084,1.0335050211362828,244457.0,475979.0,241586.0,469737.0,2871.0,6242.0
27039,MN-039,Dodge County,2020,44.23333333333333,511.03,Minnesota,MN,27,Dodge,39,27039,6097422.8451272845,14.217557251908396,Very Low,9763343.760589307,34.15841584158416,Very Low,10.62340967,Very Low,92.90712468193384,Very High,328356.52293792943,61.768447837150134,Relatively Low,2948793.623901002,23.85496183206107,Very Low,1478.6536478540388,4.4529262086514,Very Low,98051.19335417292,24.694926140012846,Very Low,31507.09546331282,30.299172501591343,Relatively Low,December 2025,Minnesota,Dodge County,20895,23,-13,,,,,,,
